module	n	contrast	omnibus_F	omnibus_p_F	omnibus_BH_q_F1	F1_gate_pass	estimate	d	d_ci_lo	d_ci_hi	perm_p	BH_q_F2	b3_category
M3_SOX17	502	C2	5.016646672198104	0.0019580501225151038	0.0031630040440628598	True	-0.4439605977164147	-0.07002782812005856	-0.3184554956189834	0.1840660601370713	0.5387306346826587	0.6105613859736798	DESCRIPTIVE
M3_SOX17	502	C3	5.016646672198104	0.0019580501225151038	0.0031630040440628598	True	-2.8823923541992134	-0.45465223128509735	-0.792383722993502	-0.11045323273602917	0.0079960019990005	0.01853618645222843	DESCRIPTIVE
M3_SOX9	502	C1	4.768780988550337	0.0027492383833157045	0.0041238575749735565	True	0.6661750901362447	0.08248468762917124	-0.1318574491330749	0.28210270810814086	0.42528735632183906	0.518847718997644	CAT5_CLEAN_NULL
M3_SOX9	502	C2	4.768780988550337	0.0027492383833157045	0.0041238575749735565	True	-3.9254286690267097	-0.4860400251667189	-0.7444107366994698	-0.23235575857709984	0.0004997501249375312	0.001960558182447238	DESCRIPTIVE
M3_SOX9	502	C3	4.768780988550337	0.0027492383833157045	0.0041238575749735565	True	-2.7637031145521087	-0.3421971062547172	-0.6319589783536366	-0.05619025286146494	0.034482758620689655	0.06280788177339901	DESCRIPTIVE
M3_TBX18	502	C1	6.482655734624444	0.00026132808308209634	0.0006097655271915582	True	-1.7305387731319222	-0.46539911052739763	-0.6931518529447759	-0.2539621459568234	0.0004997501249375312	0.001960558182447238	DESCRIPTIVE
M3_TBX18	502	C2	6.482655734624444	0.00026132808308209634	0.0006097655271915582	True	0.4751334347303926	0.12777909477587598	-0.149931255744817	0.3855398404045097	0.2888555722138931	0.3876745837607512	DESCRIPTIVE
M3_TBX18	502	C3	6.482655734624444	0.00026132808308209634	0.0006097655271915582	True	0.8982452942350658	0.24156786745427752	-0.09872072238816011	0.5727788359356989	0.16091954022988506	0.24869383490073144	DESCRIPTIVE
M3_WT1	502	C1	7.0550035477979876	0.0001188756228253991	0.0003120485099166726	True	-1.3687524419138366	-0.13889783237049497	-0.3666578002805407	0.06322184816298036	0.16691654172913542	0.25037481259370314	DESCRIPTIVE
M3_WT1	502	C2	7.0550035477979876	0.0001188756228253991	0.0003120485099166726	True	-5.545007414390536	-0.5626945287931417	-0.8497227638732543	-0.31370832871855053	0.0004997501249375312	0.001960558182447238	CAT2_DEPLETION
M3_WT1	502	C3	7.0550035477979876	0.0001188756228253991	0.0003120485099166726	True	-1.3413323071572094	-0.13611530050835846	-0.47884951747958027	0.2031309123881684	0.4272863568215892	0.518847718997644	DESCRIPTIVE
