module	gene	membership	status	reason	composition_signature	source
M3_sensitivity	CGA	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	CHN2	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	CHST9	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	CIAO1	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	CITED2	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	CLDN7	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	CLEC16A	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	CLMN	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	CNBD1	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	CNIH3	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	CNTN3	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	CNTNAP2	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	COL14A1	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	COL1A2	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	COL21A1	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	COL25A1	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	COL5A1	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	COL9A1	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	COMP	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	CPA3	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	CPEB4	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	CPNE4	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	CRADD	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	CREB5	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	CRIM1	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	CSF1	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	CSGALNACT1	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	CTBS	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	CTNNA1	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	CTNND2	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	CTSH	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	CUBN	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	CUEDC1	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	CUX1	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	CYBB	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	CYP19A1	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	CYP24A1	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	CYP7A1	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	CYRIB	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	DAAM1	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	DAB2IP	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	DBH	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	DCLK1	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	DENND1A	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	DENND1B	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	DGKB	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	DIO2	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	DIP2C	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	DIPK2B	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	DIS3L2	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	DLC1	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	DLEU1	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	DLG1	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	DLG2	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	DLK1	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	DLX2	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	DLX5	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	DMD	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	DNAH11	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	DNAJC5B	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	DNMBP	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	DOCK10	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	DOCK4	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	DOCK5	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	DPYD	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	DPYSL2	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	DSCAM	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	DSPP	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	DST	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	DTNA	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	DTNB	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	DTNBP1	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	DUSP10	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	DYM	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	DYNC2H1	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	DYRK1A	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	E2F1	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	EBF1	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	ECE1	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	EDN1	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	EFCAB2	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	EFHC1	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	EFNA5	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	EGFL7	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	EGFR	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	EGLN3	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	EGR1	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	EHF	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	EIF3H	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	ELAPOR1	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	ELAPOR2	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	ELMO1	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	EMCN	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	EML4	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	EMX2	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	ENAH	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	ENPP1	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	ENPP2	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	EPAS1	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	EPB41L2	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	EPHA7	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	EPO	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	EPOR	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	EPS8	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	ERBB4	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	ERC1	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	ERC2	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	ERG	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	ESR1	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	ESRRG	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	ETS1	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	ETV6	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	EVL	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	EXOC4	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	EXOC6	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	EXOC6B	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	EXT1	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	EYA2	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	EYS	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	F2	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	FAF1	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	FAM13A	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	FAM171A1	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	FAT1	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	FBXL17	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	FBXO11	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	FBXW11	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	FCER1A	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	FDPS	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	FERMT2	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	FGD5	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	FGF9	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	FGGY	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	FGL1	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	FHIT	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	FHL2	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	FHOD3	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	FIGN	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	FILIP1L	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
M3_sensitivity	FLI1	member	INCLUDED_sensitivity	PRE-FROZEN SENSITIVITY (DoRothEA A/B + CollecTRI ChIP/motif), not primary		DoRothEA A/B + CollecTRI ChIP/motif
